lodging_id;lodging_code;lodging_name;latitude;longitude;state
714;ChIJy4n4MbWXQIYRV_rJGCS5d34;DoubleTree by Hilton Hotel Houston Hobby Airport;29.6591404;-95.2683778;TX
715;ChIJ7f___wPAQIYRtgosNM9_rLA;Extended Stay America - Houston - Med. Ctr. - NRG Park - Kirby;29.6912003;-95.4116852;TX
716;ChIJ0Taj2BnAQIYRDElJYvZjSLs;Holiday Inn Houston S - NRG Area - Med Ctr, an IHG Hotel;29.6903151;-95.4114403;TX
717;ChIJFaq-RvHAQIYRkWjwi4nyTKw;Crowne Plaza Houston Med Ctr-Galleria Area, an IHG Hotel;29.731392;-95.421508;TX
718;ChIJr3CM9KbGQIYRjEOxAFZtriw;Extended Stay America - Houston - Med. Ctr. - NRG Park - Braeswood Blvd.;29.7019621;-95.400466;TX
719;ChIJ7_5E1Y_AQIYRzOFOqA7eQEI;Modern B & B;29.7366065;-95.40686;TX
720;ChIJ92hwTzCWQIYRgGXP79Sk0R4;Scottish Inns Broadway Blvd, Houston, TX;29.6705432;-95.2766475;TX
721;ChIJ4dvGrxCXQIYRoBnIB4JZygI;TownePlace Suites by Marriott Houston Hobby Airport;29.6591165;-95.2546297;TX
722;ChIJ_Yl-_x_AQIYRkVz8dyMJu4Q;Quality Inn & Suites NRG Park - Medical Center;29.679028;-95.414604;TX
723;ChIJbVKjunHAQIYRIo6K7KamENY;Hilton Houston Plaza/Medical Center;29.709921;-95.4032229;TX
724;ChIJrxJk4rOXQIYRSCoLN3kZdsY;Hampton Inn Houston Hobby Airport;29.6542557;-95.2636897;TX
725;ChIJAQCwqbGXQIYRwrhQliKnKWE;Howard Johnson by Wyndham Houston Hobby Airport;29.6528705;-95.2608159;TX
726;ChIJiR9MSaOXQIYRjmgoS0fyglg;Red Roof Inn & Suites Houston - Hobby Airport;29.6500869;-95.2516636;TX
727;ChIJS0RNF42_QIYRjPo9I66gDx8;Home2 Suites by Hilton Houston Medical Center;29.704663;-95.3852427;TX
728;ChIJs4P0wjDBQIYR-8PjL7sHk2o;Wingate Houston near NRG Park/Medical Center;29.6809011;-95.4128059;TX
729;ChIJxfuqzKiUQIYRqs7DKjI70GQ;Holiday Inn Express & Suites Houston South - Pearland, an IHG Hotel;29.5939217;-95.3850216;TX
730;ChIJMfSVyqa8QIYRTmMtNELr-no;Best Western Plus Heritage Inn;29.774565;-95.2425809;TX
731;ChIJ7VXl2RDAQIYRc17yRtIHey4;SpringHill Suites by Marriott Houston Medical Center/NRG Park;29.6929948;-95.4089803;TX
732;ChIJ4biLcw7AQIYRi1gIugGdfi8;Hampton Inn & Suites Houston Medical Center NRG Park;29.6960634;-95.4028085;TX
733;ChIJEb6SkiyWQIYR61v09LuHbD0;Moonlight Inn & Suites;29.6773061;-95.2703563;TX
734;ChIJN76-sLG_QIYRpnIt6iPR-GM;Southmore Boulevard Motel;29.7134094;-95.3595188;TX
735;ChIJed9FGK7BQIYRQuB7Q0je9xU;Hyatt House Houston Medical Center;29.6969005;-95.4006455;TX
736;ChIJG8jzZOLnQIYRsszZejQdglU;Holiday Inn Houston SW - Sugar Land Area, an IHG Hotel;29.6584394;-95.5622658;TX
737;ChIJm2p2sj_BQIYReo9OKTGKg_k;Hampton Inn Houston-Near The Galleria;29.7485386;-95.4542908;TX
738;ChIJZ08lj8HBQIYRIdGXdgKRTBU;Americas Best Value Inn NRG Park;29.6934464;-95.4139592;TX
739;ChIJQyH-ibuXQIYRDu7JnrD-pIU;Houston Marriott South at Hobby Airport;29.6573466;-95.2565057;TX
740;ChIJJypJV9jBQIYRbO7ozqdJ1wU;Hyatt Place Houston Medical Center;29.6968935;-95.4006334;TX
741;ChIJcYD1KPy5QIYRYmzFrtHbH5g;Heights House Hotel, Houston, Texas;29.8045042;-95.3742622;TX
742;ChIJWwmDUMmXQIYRvaMfCWUZjP8;Downtowner Inns & Suites Monroe Blvd;29.6668765;-95.2626317;TX
743;ChIJJw6AQRi_QIYRNgO2SASbW-4;Holiday Inn Express & Suites Houston-Dwtn Conv Ctr, an IHG Hotel;29.748351;-95.360843;TX
744;ChIJUUqPROyXQIYR1XH5uUJVS1E;Hotel Solara I-45 & Hobby Airport Houston;29.6589279;-95.2544708;TX
745;ChIJPXkW_3HAQIYRWT_Rhzj1oc8;InterContinental Houston, an IHG Hotel;29.7075266;-95.4046603;TX
746;ChIJlfsJoWm_QIYRrmKWPklmDxw;La Maison;29.7467067;-95.3797143;TX
747;ChIJTeRJv4G_QIYRi40tu_gfEsk;Hotel ZaZa Museum District;29.7242456;-95.390319;TX
748;ChIJr9seFYLqQIYRKmZ7VlRpAc8;Home Place Inn Medical Center;29.6762887;-95.4291253;TX
749;ChIJn9PqJnuXQIYRJI9d2iVBLgs;Express Inn Hobby Airport;29.6516429;-95.2571537;TX
750;ChIJtSftBD2_QIYRIGg5EYxUdoY;Athens Hotel & Suites;29.7521318;-95.3644903;TX
751;ChIJ27KafaDeQIYRVJM_zZZ80C8;HOUSE HOTEL;29.7412896;-95.6459015;TX
752;ChIJxbHmZ5HEQIYRt2eCx7rSRwY;Hotel ZaZa Memorial City;29.7826433;-95.5340505;TX
753;ChIJp-WFZyPAQIYRU0e421N4Lg0;Staybridge Suites Houston - Medical Center, an IHG Hotel;29.6885188;-95.4196876;TX
754;ChIJv2HQTGvBQIYRNlOryV8p3xs;Hotel Derek;29.7415255;-95.4568147;TX
755;ChIJizj5VEfBQIYRjpuVYYo5Gf8;The Post Oak Hotel at Uptown Houston;29.7521785;-95.4570131;TX
756;ChIJz3HBMxbAQIYR1JsO65fsMKs;Americas Best Value Inn NRG Park/Medical Center;29.693439;-95.413932;TX
757;ChIJ9QB_GnHAQIYRfo8rlSvSji8;Houston Marriott Medical Center/Museum District;29.7100456;-95.400872;TX
758;ChIJyXKqcffAQIYR5baZWhfNF_g;Residence Inn by Marriott Houston-West University;29.7277177;-95.4243922;TX
759;ChIJl3dJbPfAQIYR0VXXNALGhRQ;Courtyard by Marriott Houston-West University;29.7281992;-95.4242238;TX
760;ChIJB_NsLDu_QIYRZ3Buf7UtEeE;Club Quarters Hotel Downton, Houston;29.7582577;-95.362962;TX
761;ChIJP1IGEoLqQIYRe5gdNAt9YE0;Studio 6 Houston, TX Medical Center NRG Stadium;29.6772281;-95.4295992;TX
762;ChIJi9pwUsm_QIYRH6unrHP5DAI;Hyatt Place Houston / Downtown;29.7588499;-95.3613866;TX
763;ChIJRx2-Jt7BQIYRNHlhhd54Gcc;Residence Inn by Marriott Houston Medical Center/NRG Park;29.6942032;-95.4135524;TX
764;ChIJOdSaICO_QIYRfWalq10i1WU;Embassy Suites by Hilton Houston Downtown;29.7529992;-95.3613409;TX
765;ChIJo-7iIiW_QIYRHUSQQy64FZw;Magnolia Hotel Houston, a Tribute Portfolio Hotel;29.7590942;-95.3615749;TX
766;ChIJm4PTRX6VQIYRDzGKBeXZO3I;Inn;29.6791518;-95.3555731;TX
767;ChIJYwKbyiu-QIYRt-AhGFgIPlQ;Palace Inn 610 & MLK;29.6842826;-95.3481336;TX
768;ChIJmdbbBr2VQIYR8IU8OJqAQNM;South Park Inn;29.6560565;-95.3391473;TX
769;ChIJTTbkDy2-QIYRM4IevUP2Otg;Capital Inn Hotel;29.6906287;-95.3498843;TX
770;ChIJawhcXaCVQIYRCZQepy7uCGw;Ramal Motel;29.65569;-95.350655;TX
771;ChIJ19lUT3WVQIYR2EEW-VFKWy4;The Best Reed Motel;29.6587033;-95.3530654;TX
772;ChIJucu7Lc-UQIYRCInC0yBt7uM;WoodSpring Suites Houston 288 South Medical Center;29.6165207;-95.3856141;TX
773;ChIJf3anN3qVQIYRorOOwsq26O8;Palms Inn Airport Blvd;29.6438105;-95.3712453;TX
774;ChIJqyD-YrSXQIYRqzhuXSkK4hM;Smile Inn;29.6647377;-95.2602005;TX
775;ChIJySM5JGCVQIYRY-HrdJHCjgg;Rockets Inn;29.6574858;-95.3615297;TX
776;ChIJN9UQ8yuWQIYRL7dbD_wf_NA;Camelot Inn & Suites;29.6790085;-95.2724688;TX
777;ChIJ8U1ewciXQIYRMI3uM3-UUgA;Palace Inn Blue I-45 & College Ave;29.6660834;-95.259399;TX
778;ChIJBSeoKyqWQIYRhaX96GCiZIo;Palace Inn I-45 & Bellfort 8156 gulf frwy 77017;29.6785299;-95.2723721;TX
779;ChIJpQ1vaSO8QIYRFp0Mb7hJJVg;Hotel Courts;29.7477146;-95.3013156;TX
780;ChIJdbV90S2-QIYRZsLxIE3L6Ic;Relax Inn;29.6899872;-95.3477588;TX
781;ChIJLSbi6yyXQIYRLvpTjybkM0A;Hotel;29.6540718;-95.2547852;TX
782;ChIJs6Sc0SLAQIYRQTy7dzFfvao;Comfort Suites near Texas Medical Center - NRG Stadium;29.6897537;-95.4166507;TX
783;ChIJ45dodCyWQIYR7sv8XOtYReo;Mustang Inn And Suites Hobby Airport;29.6782475;-95.2721555;TX
784;ChIJKVg50xHBQIYRY289gSZ6upU;IMT Residential;29.6874397;-95.402685;TX
785;ChIJX2ITblmVQIYR7PmuPsrtYCY;Best Way Inn Houston;29.6748171;-95.3798725;TX
786;ChIJ3zcDDuW9QIYRlwp0jSi4aS8;South Loop Inn;29.696975;-95.3013681;TX
787;ChIJ525PaQzAQIYRpGg6xmYNgII;Sleep 'N Go Hotel Houston Medical Center;29.6984919;-95.4004052;TX
788;ChIJi8K3jD-WQIYRyiBqxvuomII;A-z Motel;29.660806;-95.2882614;TX
789;ChIJPRc0fay_QIYR1Us3OgQQXvg;Sunrise Inn;29.7208423;-95.3549551;TX
790;ChIJD8eY7m2-QIYR5ykAEajwHgE;Big State Motor Inn;29.7101121;-95.3215035;TX
791;ChIJ7WWZFRPrQIYRxf3Q3NgNsRc;Almeda Inn;29.6103806;-95.421466;TX
792;ChIJ66dOXam_QIYRxBZb6ika1Sc;Astro City Motel;29.7174148;-95.3773415;TX
793;ChIJY_4vpHXAQIYR090cl9EkWNc;Rotary House Hotel;29.705644;-95.3957704;TX
794;ChIJUfS8vAm_QIYRT938KtFqyiY;Deluxe Inn;29.7287414;-95.3660561;TX
795;ChIJi0oUs6rCQIYR5GHsjPKNw1A;Scottish Inns & Suites West Sam Houston, TX;29.6735671;-95.5612805;TX
796;ChIJNb8c5se_QIYRMHhjag5aYbY;St. Francis Motel;29.7029767;-95.3630474;TX
797;ChIJQZBkb-yWQIYR6QugvslNqLQ;Sunflower Motel;29.6211856;-95.2860544;TX
798;ChIJjU0xZdvqQIYRiAX397xb2u4;Tweety's 9 Inn;29.6418186;-95.4092234;TX
799;ChIJBwQ1cSO8QIYRwHZXQ_G-VIA;Siesta Inn;29.7477543;-95.3020048;TX
800;ChIJn-qz9b-_QIYRkE2yXFFX8Yw;Pierre Cireus;29.703574;-95.371929;TX
801;ChIJF_2Ymb-_QIYR9bltECEw0gQ;Golden Motel;29.7045096;-95.3710345;TX
802;ChIJaYMAcnS-QIYRVLDv-pyeLks;Lotus Inn;29.7097004;-95.3146924;TX
803;ChIJQyH-ibuXQIYRgfEsJ76JSEA;Lee's Inn Motel;29.6607906;-95.2579346;TX
804;ChIJ62Ret7vqQIYR9TrxQurm1Z4;PEJO DISCOVERIES LLC;29.663252;-95.407682;TX
805;ChIJ9w2PPr2XQIYR_yI1kt0vMaM;Luxury Inn & Suites;29.651648;-95.248389;TX
806;ChIJVbe2vXG_QIYRHaPheulbhps;Guest Suites Ventana;29.7358414;-95.3797222;TX
807;ChIJd6UkF3q_QIYRRSr_XPprLqA;Modern B&B;29.7466894;-95.3797259;TX
808;ChIJL_Dmv3bAQIYR1VmlzbW_KHM;Locale Medical Center - Houston;29.7066579;-95.3895714;TX
809;ChIJ8ZZtmjZHmYARPmy0CY53NYo;Circus Circus Reno;39.5314464;-119.8157093;NV
810;ChIJs41faGQ_mYAR83uilE_On10;La Quinta Inn by Wyndham Reno;39.510086;-119.7819519;NV
811;ChIJY5H7s6SZ7ocRo0_nWCZdZj0;Ramada by Wyndham Reno Hotel & Casino;39.5341343;-119.7995919;NV
812;ChIJZx-325ZAmYARWuTdVAsrm0A;Econo Lodge Near Reno-Sparks Convention Center;39.5063144;-119.8041372;NV
813;ChIJI2uhUzNbmYARerDtmrKj-q0;Best Western Plus Boomtown Casino Hotel;39.5118458;-119.9626907;NV
814;ChIJIzSX1yw_mYARNIzDl-UCFk4;Best Western Plus Sparks-Reno Hotel;39.533337;-119.7425587;NV
815;ChIJG7qnuls_mYARweP739kMgh8;Grand Sierra Resort and Casino;39.5230411;-119.7812235;NV
816;ChIJxQpVnjo_mYARW9gkVzXSKgY;Nugget Casino Resort;39.5333407;-119.7582759;NV
817;ChIJX8m41WY_mYAR7oBrdT7oP9M;Holiday Inn Express & Suites Reno Airport, an IHG Hotel;39.513984;-119.782839;NV
818;ChIJTeE8CxtEmYARwI7_bCfeyt4;Hampton Inn & Suites Reno West;39.5171115;-119.8881993;NV
819;ChIJkVAWfts-mYARIcOgGg3-Zpw;Western Village Inn & Casino;39.534334;-119.7336252;NV
820;ChIJBzXVmTNHmYAR6ipRaf8zVCE;J Resort;39.5281442;-119.8188873;NV
821;ChIJxSjEtEpHmYARMMx2QcHMU0Y;Reno Suites;39.5275885;-119.8111048;NV
822;ChIJRU7DkHw_mYARw0fHVzYApok;Comfort Inn & Suites Airport Convention Center;39.5048721;-119.7839971;NV
823;ChIJ9yWvSmU_mYARaQTREKGfKQM;Airport Plaza Hotel;39.5079584;-119.7784968;NV
824;ChIJbeX3nE9HmYARsCDGt_zJ_kA;Motel 6 Reno – Livestock NV;39.5378773;-119.8026282;NV
825;ChIJwyCmHIY-mYARVe3GAEQuO7M;Super 8 by Wyndham Sparks/Reno Area;39.523627;-119.7094704;NV
826;ChIJL4nryOIUmYARa4kPSZKh2DQ;Hampton Inn & Suites Reno;39.428192;-119.755064;NV
827;ChIJQWtZtXo_mYARjCpRHuroZmA;SureStay Plus By Best Western Reno Airport;39.5074384;-119.7783938;NV
828;ChIJAdrRa38_mYARM-kAvVPABJI;WoodSpring Suites Reno Sparks;39.5276833;-119.699481;NV
829;ChIJV_bQ_jZHmYARPIytPyzYeO0;Travelodge by Wyndham Reno Downtown;39.5331891;-119.8150714;NV
830;ChIJqf1AJctAmYAReptLZWdbicU;Plaza Resort Club Hotel;39.5256437;-119.8157863;NV
831;ChIJgQJZ3vU_mYARNfrZTRkmXv0;Aiden By Best Western @ South Reno;39.4729003;-119.787712;NV
832;ChIJz3-OZ9pBmYARgsnlyO0lLPU;Atlantis Casino Resort Spa;39.4889071;-119.7936863;NV
833;ChIJHUcbcpBAmYARFyopHQMEyco;Element Reno Experience District;39.5035993;-119.8013919;NV
834;ChIJdXezb00_mYARfjao4Czi-OA;Motel 6 Sparks, NV - Airport - Sparks;39.5353602;-119.7764406;NV
835;ChIJF-RM83c_mYAR_PZmnaKZLBw;Aloft Reno-Tahoe International Airport;39.5054801;-119.7790166;NV
836;ChIJpXDfB7VAmYAR5ynYt5fM2xA;Renaissance Reno Downtown Hotel & Spa;39.5254121;-119.8100173;NV
837;ChIJoSPFmzRHmYAR7Y57742okQ4;WorldMark Reno;39.5271915;-119.8172858;NV
838;ChIJHSTqUWNHmYARulaJxtxbE24;The Jesse;39.5305489;-119.8099869;NV
839;ChIJhQZ4YTY_mYARZoWON-rwv68;Victorian Inn;39.5349251;-119.7631586;NV
840;ChIJT_oWM8A-mYARReMkIVLCHW0;Hampton Inn & Suites Reno/Sparks;39.5327697;-119.723835;NV
841;ChIJMaJjN_k_mYAR8qnfmPDSTuo;Courtyard by Marriott Reno;39.4643315;-119.7849038;NV
842;ChIJMVcjF9g-mYARMR67qu2IKnk;Thunderbird Resort Club;39.5363384;-119.7422433;NV
843;ChIJHwotHY1HmYARCfQ7DS82IWQ;Howard Johnson by Wyndham Reno Downtown;39.5334473;-119.8147701;NV
844;ChIJj3crxbRAmYARkwhpO0eNSok;Courtyard by Marriott Reno Downtown/Riverfront;39.527617;-119.8082042;NV
845;ChIJyzjFnfJHmYARY31uDM1BeP4;Barsala at CanyonFlats;39.5337097;-119.8144292;NV
846;ChIJ38bZfCc_mYARVaorzvHHMps;Holiday Inn Reno-Sparks;39.53340499999999;-119.742487;NV
847;ChIJi_yYw8E-mYARWgbrZODA9mY;Residence Inn by Marriott Reno Sparks;39.5333944;-119.7239175;NV
848;ChIJcfTCIvU_mYARYQR_uDgPVOM;Home2 Suites by Hilton Reno;39.4763544;-119.7865966;NV
849;ChIJm5jb-RYVmYARBDtmdQgwRIU;Sonesta ES Suites Reno;39.4396638;-119.7630099;NV
850;ChIJx4-kgodAmYAR9INnDPgj5nA;Vagabond Inn;39.4938495;-119.7977501;NV
851;ChIJIS6_Jno_mYAReEuXMGCMA04;Hyatt Place Reno-Tahoe Airport;39.50442779999999;-119.7795882;NV
852;ChIJb0sMtuIUmYARa5jAMh_Rp1E;Staybridge Suites Reno, an IHG Hotel;39.4292106;-119.7549492;NV
853;ChIJz2ZktCAVmYARjPgQoLUuYic;SpringHill Suites by Marriott Reno;39.4373538;-119.7622832;NV
854;ChIJQSeJnYdAmYARv498ht5GUkI;Travellers Inn;39.4938704;-119.7978616;NV
855;ChIJMWDZkgdAmYAR_osO06UFerg;Homewood Suites by Hilton Reno;39.4658431;-119.7898686;NV
856;ChIJcbtPHTJHmYARPsNXOCK6E1Q;Desert Rose Inn Reno;39.5287831;-119.8228991;NV
857;ChIJwWhix7dAmYARadvy8Ub8xqM;Ponderosa Hotel;39.5195175;-119.8102555;NV
858;ChIJQa5b1qhAmYARDYP38OdAVl0;Inn At Renown;39.5264139;-119.7947631;NV
859;ChIJzyV2aDRHmYAR2hwIwlgGeiY;Reno Royal Motor Lodge;39.5288286;-119.8162719;NV
860;ChIJU_uuQk5HmYARWkv0IlzOX4c;America's Best Travel Inn;39.5353873;-119.8028235;NV
861;ChIJfRK2GFVHmYARz1OQXqleZJM;Sandman Motel;39.534048;-119.7914495;NV
862;ChIJP9A1tspAmYAROvCo01xKCNo;Siegel Suites Nevadan;39.5262396;-119.8133774;NV
863;ChIJJ89wXShHmYARWC9MTQQiO2Q;Gateway Inn;39.5288935;-119.8331285;NV
864;ChIJqXU_hIQ-mYARTZjPrA5S5bs;Fairfield Inn & Suites by Marriott Reno Sparks;39.5274202;-119.70249;NV
865;ChIJNcjn4BAVmYAROo63wmvb-kc;Hilton Garden Inn Reno;39.4403284;-119.7583938;NV
866;ChIJI3aE1DA_mYAR-W0WRXKJgO4;Siegel Suites Sparks;39.5342764;-119.759971;NV
867;ChIJG7cmtLlAmYARS_Pz8Mjemxg;Seven Seven Seven Motel;39.5171419;-119.808945;NV
868;ChIJR6uXPUpHmYARO-n96uQC1IA;Cheryl's Motel & Apartments;39.5314696;-119.810894;NV
869;ChIJa47qZVRHmYARlgF85btVMsw;Easy Inn Motel;39.5349609;-119.7943916;NV
870;ChIJg0_zh9g-mYAR1ktYog6nd7g;Windsor Inn;39.5355305;-119.7418967;NV
871;ChIJsZU1ujRHmYAR_gc1mgvqaws;Siegel Suites El Cortez;39.5263998;-119.8170764;NV
872;ChIJsar7flJHmYARIfRncouIo6s;Lucky Motel;39.5328691;-119.8002057;NV
873;ChIJlxh0b5ZAmYAR6PsiPLR08Yk;Kramer's Midtown 5;39.508259;-119.8053696;NV
874;ChIJebcU3FRHmYARnah49eb6XJo;Hi-Way 40 Motel;39.5335208;-119.7922867;NV
875;ChIJK5V1FtRGmYARTkqBLY1vMJI;Tombstone Territory;39.5230639;-119.8396889;NV
876;ChIJq-MyosVBmYARjx7JQp6_4gk;Kramer's Midtown;39.508092;-119.8047053;NV
877;ChIJLQOjW2wVmYAR4UjjT8ii_9I;Staywithchc Reno Horizons;39.4504503;-119.7576438;NV
878;ChIJw5nSLDVHmYARBOWKmgfn4lc;Riverboat Hotel Apartments;39.5261882;-119.8140182;NV
879;ChIJsTy4B1NHmYARMshrisp7kUo;Hi Ho Motor Lodge;39.533574;-119.7969299;NV
880;ChIJqx-crFQ_mYAR1VvrQeDPLzg;Gold Coin Motel;39.5348933;-119.7835843;NV
881;ChIJeSCA0iI6mYARdGkgQxgKutM;Red Hawk Golf and Resort;39.6131701;-119.6877737;NV
882;ChIJp-mhSbZAmYARO82oAKSl2wo;Virginian Motor Lodge;39.5206926;-119.8101548;NV
883;ChIJf0oEN7NGmYARrtJjpa1ppzU;Old Forty West;39.5122902;-119.8659973;NV
884;ChIJDapo8tVGmYAR_ow3WmIl0vY;El Tavern Motel;39.5242262;-119.8357716;NV
885;ChIJPY4toVRHmYAR2sec-lqDKKs;Economy Inn;39.5334602;-119.7949603;NV
886;ChIJe3LCwVRHmYARceXNR2k9iFg;Tahoe Motel;39.5333333;-119.7930556;NV
887;ChIJ6VBT6DlHmYARYiNc96tkwzw;Capri Motel;39.5358775;-119.816552;NV
888;ChIJOS_eG0pHmYARa1P75npika8;White Court Motel;39.5315214;-119.8111783;NV
889;ChIJEx_DO2pAmYARQBVSR17mrMI;Club Lakeridge Resort;39.4759788;-119.8087997;NV
890;ChIJh1QrSE0_mYARW06etb7lS9E;Pony Express Lodge;39.5360916;-119.7756286;NV
891;ChIJ7SvUSoZAmYARq9qxEJjvLWU;Virginia Motel;39.49514;-119.7991027;NV
892;ChIJp2fQo4VAmYAR0B66qZaytS4;Wayside Motel;39.4995626;-119.7987396;NV
893;ChIJDfgY0DVHmYARF6bsZqb148k;Thunderbird Motel;39.5304136;-119.8142181;NV
894;ChIJR_IKSblAmYARzOlhZXlwbic;Ho Hum Motel;39.5143622;-119.8076121;NV
895;ChIJN_UrSTFHmYAR6ZZiSXwXQaU;Easy 8 Motel;39.5306487;-119.818468;NV
896;ChIJfVbfckpHmYAR-spf9V0pO0o;Fireside Inn;39.5306573;-119.8115098;NV
897;ChIJVXJmytVGmYARcGOyskWK60E;Sunset Motel;39.5235759;-119.8379013;NV
898;ChIJjW6ew4Q_mYAR_ZEBWUaovHA;Wagon Train Motel;39.5355322;-119.7649295;NV
899;ChIJFbbH6DJHmYARoWwmM-t61vI;Midtown Motel;39.5254839;-119.8215351;NV
900;ChIJzwLqy3VHmYARTFdqzRKVI7U;Heart Of Town Motel;39.5317302;-119.8142162;NV
901;ChIJGxwEGEo_mYAR9HpJW149b7E;Safari Motel;39.5355059;-119.7675796;NV
902;ChIJB1gQnRlBmYAR7meiatYmQqE;Kasa Archive Reno-Tahoe;39.5012874;-119.8006487;NV
903;ChIJkZqlYNk-mYAR2GrwD87wUro;Aloha Inn;39.53527649999999;-119.7382844;NV
904;ChIJtbMmGvw_mYAR6B_CGk12LD8;Kay Martin Lodge;39.4635571;-119.7820769;NV
905;ChIJ8TWgFyY_mYARAdpb2PpUtMA;Lariat Motel;39.5349662;-119.7471658;NV
906;ChIJ9Y4eT0xHmYARK_DOg7a8NgM;Rancho 777 Residence;39.5320589;-119.8041135;NV
907;ChIJq6rOXt44mYARJ_kkTdhUTbw;Tami Belson;39.56212319999999;-119.7466048;NV
908;ChIJr_71DjZHmYARnl84M8PyKNU;Flamingo Motel;39.5319839;-119.8131495;NV
909;ChIJszGBKoRAmYARULJHHSs749Y;Silver Sage RV Park;39.4981325;-119.7986812;NV
910;ChIJuZeIW5ZAmYARHBUbQCJSuiI;El Dorado Motel;39.508092;-119.8047053;NV
911;ChIJu7wmAR3QnoARFZxnbiT-pMw;Pyramid Lake Lodge;39.952566;-119.6017895;NV
912;ChIJR7ZkTcE-mYARk9e7eQDrG3U;Sparks Marina RV Park;39.5374393;-119.7238766;NV
913;ChIJ6et4stk-mYARVUzidbbAh4o;Victorian RV Park;39.5357524;-119.7402836;NV
914;ChIJGauLB0A_mYAR5PiZyZxkIAs;Rivers Edge RV Park;39.521512;-119.765643;NV
915;ChIJG2_a3BlbmYARAEhYpaDJ-tQ;Gold Ranch RV Resort;39.5018707;-120.001089;NV
916;ChIJLX-rixlemYAROQPpsRz3kcQ;Truckee River RV Park;39.3827971;-120.083746;CA
917;ChIJ07LkRY9AmYARbPPabWOgb1I;Peppermill Resort Spa Casino;39.4976865;-119.801139;NV
918;ChIJ080StzVHmYARD-YbD1sKARw;Eldorado Resort Casino;39.5291595;-119.8146488;NV
919;ChIJRYQdLTRHmYARu8Op-jB28TE;Silver Legacy Resort Casino;39.5304918;-119.8149946;NV
920;ChIJS4X3-bVAmYARWKGmi-LN1v0;Whitney Peak Hotel;39.52808;-119.81388;NV
921;ChIJQxzyRspAmYARBwUtZLSTGHw;Legacy Vacation Resort Reno;39.5228373;-119.8138873;NV
922;ChIJhXle5hYVmYARh4XWkn0AmjU;Extended Stay America - Reno - South Meadows;39.440915;-119.762839;NV
923;ChIJNy55Y7NAmYAReDa667zhokk;Truckee River Inn;39.52708;-119.8059507;NV
924;ChIJAUbmBkpHmYARYa9ICfyd1q4;Arriaga Time Zone Motel;39.5314454;-119.8115675;NV
925;ChIJpU_7d4dAmYARts3lIXIJDpI;Reno;39.493814;-119.7978819;NV
926;ChIJ8UB8AUpHmYARQzLschEKpXY;Horse Shoe Motel;39.5315278;-119.8116611;NV
927;ChIJpbGBzKRAmYAReTmb4U3aWug;Veterans Guest House;39.5175479;-119.8003466;NV
928;ChIJoasq-1JHmYAR053VsYvQuc0;Sutro Motel;39.5325632;-119.7981801;NV
929;ChIJmdUbAEpHmYAR_51gL9vmUkM;Swan Inn;39.5318708;-119.8122551;NV
930;ChIJg2CRsjZHmYARAe1Mjt_t6dA;Gatekeeper Inn;39.5309445;-119.8179523;NV
931;ChIJg2vlNiY_mYARDedru9Z8YSI;Sunrise Motel;39.5351502;-119.7461305;NV
932;ChIJw_FANSY_mYARBSd-qdHzP-U;Char Ann Motel;39.5349824;-119.7455693;NV
933;ChIJe-pY2zRHmYARbaju7tGu5yI;Windsor Hotel;39.526869;-119.815635;NV
934;ChIJt064D0pHmYARVzwkw2M-aN0;Wonder Lodge;39.5311789;-119.8112549;NV
935;ChIJyZD7kTRHmYARNMdySe7Q3tc;Townsite Motel;39.527424;-119.816785;NV
936;ChIJQay5m6VHmYARcySFnFEucGQ;Shamrock RV Park;39.5686836;-119.8227233;NV
937;ChIJkyJGOMRHmYARMDRoaIaBh08;Panther Valley RV Park;39.5877682;-119.8197196;NV
938;ChIJq0hmQdgKmYARKll469ur0gQ;Holiday Inn Express & Suites Carson City;39.195215;-119.775049;NV
939;ChIJSb9Gw6oPmYARRxN4s8xEsOI;Silverland Inn & Suites;39.3125609;-119.6471093;NV
940;ChIJb2IosCxgmYARVROuggWwk44;Hampton Inn & Suites Tahoe-Truckee;39.3177424;-120.1523906;CA
941;ChIJ76jysNd6mYARmvc5svulwok;Stevenson's Holliday Inn;39.234276;-120.0180333;CA
942;ChIJra8hnEZwmYARkb17p09lRp4;Hyatt Regency Lake Tahoe Resort, Spa And Casino;39.2402366;-119.9431558;NV
943;ChIJAQAQUkhwmYARHKL5FoOiEG0;The Incline Lodge;39.2440437;-119.9367425;NV
944;ChIJTWrMICYLmYARSdrnRkntSqY;Hampton Inn & Suites Carson City;39.1990035;-119.7770423;NV
945;ChIJ58qUZUxjmYARWv7dx95uWdU;Tahoe North Shore Lodge;39.226529;-120.083067;CA
946;ChIJu5i67yx7mYARuzFWCdZHEPg;Crown Motel - Kings Beach;39.2371214;-120.0280703;CA
947;ChIJnwGw3QqgmYARaj1AvQe8PVc;The Federal Hotel, Ascend Hotel Collection;39.1584546;-119.7676293;NV
948;ChIJW2WfQ8MKmYAR9pzrg0iEdO4;Days Inn by Wyndham Carson City;39.1872863;-119.7698974;NV
949;ChIJecZ9wrZkmYARCS1EdpCv-Hw;Firelite Lodge;39.2399635;-120.0477142;CA
950;ChIJxc79DoE_mYARqdL-9qlJGmI;Americas Best Value Inn Sparks;39.5236392;-119.7094371;NV
